ano,epiweek,casos,territory_name
2018,40,0,Alagoas
2018,41,0,Alagoas
2018,42,2,Alagoas
2018,43,0,Alagoas
2018,44,0,Alagoas
2018,45,0,Alagoas
2018,46,1,Alagoas
2018,47,0,Alagoas
2018,48,1,Alagoas
2018,49,0,Alagoas
2018,50,1,Alagoas
2018,51,0,Alagoas
2018,52,0,Alagoas
2018,1,0,Sergipe
2018,2,0,Sergipe
2018,3,0,Sergipe
2018,4,0,Sergipe
2018,5,1,Sergipe
2018,6,0,Sergipe
2018,7,2,Sergipe
2018,8,1,Sergipe
2018,9,6,Sergipe
2018,10,2,Sergipe
2018,11,5,Sergipe
2018,12,4,Sergipe
2018,13,7,Sergipe
2018,14,9,Sergipe
2018,15,15,Sergipe
2018,16,9,Sergipe
2018,17,14,Sergipe
2018,18,12,Sergipe
2018,19,11,Sergipe
2018,20,14,Sergipe
2018,21,23,Sergipe
2018,22,20,Sergipe
2018,23,16,Sergipe
2018,24,9,Sergipe
2018,25,10,Sergipe
2018,26,10,Sergipe
2018,27,13,Sergipe
2018,28,8,Sergipe
2018,29,7,Sergipe
2018,30,4,Sergipe
2018,31,4,Sergipe
2018,32,2,Sergipe
2018,33,5,Sergipe
2018,34,2,Sergipe
2018,35,2,Sergipe
2018,36,3,Sergipe
2018,37,2,Sergipe
2018,38,0,Sergipe
2018,39,2,Sergipe
2018,40,0,Sergipe
2018,41,0,Sergipe
2018,42,5,Sergipe
2018,43,2,Sergipe
2018,44,0,Sergipe
2018,45,1,Sergipe
2018,46,1,Sergipe
2018,47,2,Sergipe
2018,48,0,Sergipe
2018,49,2,Sergipe
2018,50,1,Sergipe
2018,51,3,Sergipe
2018,52,0,Sergipe
2018,1,2,Bahia
2018,2,4,Bahia
2018,3,8,Bahia
2018,4,3,Bahia
2018,5,3,Bahia
2018,6,5,Bahia
2018,7,6,Bahia
2018,8,12,Bahia
2018,9,12,Bahia
2018,10,25,Bahia
2018,11,37,Bahia
2018,12,43,Bahia
2018,13,56,Bahia
2018,14,75,Bahia
2018,15,94,Bahia
2018,16,99,Bahia
2018,17,82,Bahia
2018,18,112,Bahia
2018,19,115,Bahia
2018,20,90,Bahia
2018,21,78,Bahia
2018,22,58,Bahia
2018,23,51,Bahia
2018,24,38,Bahia
2018,25,40,Bahia
2018,26,33,Bahia
2018,27,45,Bahia
2018,28,25,Bahia
2018,29,18,Bahia
2018,30,19,Bahia
2018,31,26,Bahia
2018,32,22,Bahia
2018,33,11,Bahia
2018,34,18,Bahia
2018,35,17,Bahia
2018,36,13,Bahia
2018,37,14,Bahia
2018,38,12,Bahia
2018,39,7,Bahia
2018,40,20,Bahia
2018,41,10,Bahia
2018,42,18,Bahia
2018,43,5,Bahia
2018,44,13,Bahia
2018,45,7,Bahia
2018,46,4,Bahia
2018,47,10,Bahia
2018,48,11,Bahia
2018,49,11,Bahia
2018,50,13,Bahia
2018,51,13,Bahia
2018,52,10,Bahia
2018,1,16,Minas Gerais
2018,2,17,Minas Gerais
2018,3,13,Minas Gerais
2018,4,15,Minas Gerais
2018,5,11,Minas Gerais
2018,6,13,Minas Gerais
2018,7,10,Minas Gerais
2018,8,14,Minas Gerais
2018,9,16,Minas Gerais
2018,10,38,Minas Gerais
2018,11,33,Minas Gerais
2018,12,41,Minas Gerais
2018,13,32,Minas Gerais
2018,14,74,Minas Gerais
2018,15,61,Minas Gerais
2018,16,58,Minas Gerais
2018,17,68,Minas Gerais
2018,18,89,Minas Gerais
2018,19,68,Minas Gerais
2018,20,104,Minas Gerais
2018,21,95,Minas Gerais
2018,22,64,Minas Gerais
2018,23,81,Minas Gerais
2018,24,74,Minas Gerais
2018,25,77,Minas Gerais
2018,26,54,Minas Gerais
2018,27,76,Minas Gerais
2018,28,61,Minas Gerais
2018,29,53,Minas Gerais
2018,30,51,Minas Gerais
2018,31,31,Minas Gerais
2018,32,31,Minas Gerais
2018,33,32,Minas Gerais
2018,34,39,Minas Gerais
2018,35,29,Minas Gerais
2018,36,25,Minas Gerais
2018,37,22,Minas Gerais
2018,38,16,Minas Gerais
2018,39,14,Minas Gerais
2018,40,18,Minas Gerais
2018,41,19,Minas Gerais
2018,42,15,Minas Gerais
2018,43,19,Minas Gerais
2018,44,19,Minas Gerais
2018,45,16,Minas Gerais
2018,46,15,Minas Gerais
2018,47,33,Minas Gerais
2018,48,22,Minas Gerais
2018,49,29,Minas Gerais
2018,50,24,Minas Gerais
2018,51,27,Minas Gerais
2018,52,21,Minas Gerais
2018,1,5,Espírito Santo
2018,2,1,Espírito Santo
2018,3,3,Espírito Santo
2018,4,6,Espírito Santo
2018,5,2,Espírito Santo
2018,6,2,Espírito Santo
2018,7,4,Espírito Santo
2018,8,6,Espírito Santo
2018,9,6,Espírito Santo
2018,10,12,Espírito Santo
2018,11,7,Espírito Santo
2018,12,11,Espírito Santo
2018,13,10,Espírito Santo
2018,14,14,Espírito Santo
2018,15,9,Espírito Santo
2018,16,16,Espírito Santo
2018,17,15,Espírito Santo
2018,18,32,Espírito Santo
2018,19,32,Espírito Santo
2018,20,18,Espírito Santo
2018,21,34,Espírito Santo
2018,22,20,Espírito Santo
2018,23,22,Espírito Santo
2018,24,15,Espírito Santo
2018,25,22,Espírito Santo
2018,26,10,Espírito Santo
2018,27,14,Espírito Santo
2018,28,8,Espírito Santo
2018,29,10,Espírito Santo
2018,30,14,Espírito Santo
2018,31,6,Espírito Santo
2018,32,9,Espírito Santo
2018,33,6,Espírito Santo
2018,34,9,Espírito Santo
2018,35,8,Espírito Santo
2018,36,5,Espírito Santo
2018,37,5,Espírito Santo
2018,38,7,Espírito Santo
2018,39,6,Espírito Santo
2018,40,8,Espírito Santo
2018,41,2,Espírito Santo
2018,42,5,Espírito Santo
2018,43,3,Espírito Santo
2018,44,1,Espírito Santo
2018,45,4,Espírito Santo
2018,46,5,Espírito Santo
2018,47,6,Espírito Santo
2018,48,3,Espírito Santo
2018,49,5,Espírito Santo
2018,50,7,Espírito Santo
2018,51,4,Espírito Santo
2018,52,2,Espírito Santo
2018,1,10,Rio de Janeiro
2018,2,7,Rio de Janeiro
2018,3,6,Rio de Janeiro
2018,4,6,Rio de Janeiro
2018,5,4,Rio de Janeiro
2018,6,5,Rio de Janeiro
2018,7,6,Rio de Janeiro
2018,8,7,Rio de Janeiro
2018,9,6,Rio de Janeiro
2018,10,21,Rio de Janeiro
2018,11,15,Rio de Janeiro
2018,12,23,Rio de Janeiro
2018,13,21,Rio de Janeiro
2018,14,23,Rio de Janeiro
2018,15,45,Rio de Janeiro
2018,16,52,Rio de Janeiro
2018,17,56,Rio de Janeiro
2018,18,61,Rio de Janeiro
2018,19,52,Rio de Janeiro
2018,20,65,Rio de Janeiro
2018,21,50,Rio de Janeiro
2018,22,46,Rio de Janeiro
2018,23,49,Rio de Janeiro
2018,24,46,Rio de Janeiro
2018,25,42,Rio de Janeiro
2018,26,45,Rio de Janeiro
2018,27,43,Rio de Janeiro
2018,28,32,Rio de Janeiro
2018,29,29,Rio de Janeiro
2018,30,24,Rio de Janeiro
2018,31,22,Rio de Janeiro
2018,32,19,Rio de Janeiro
2018,33,25,Rio de Janeiro
2018,34,20,Rio de Janeiro
2018,35,26,Rio de Janeiro
2018,36,20,Rio de Janeiro
2018,37,22,Rio de Janeiro
2018,38,14,Rio de Janeiro
2018,39,4,Rio de Janeiro
2018,40,8,Rio de Janeiro
2018,41,12,Rio de Janeiro
2018,42,12,Rio de Janeiro
2018,43,20,Rio de Janeiro
2018,44,8,Rio de Janeiro
2018,45,9,Rio de Janeiro
2018,46,10,Rio de Janeiro
2018,47,15,Rio de Janeiro
2018,48,13,Rio de Janeiro
2018,49,9,Rio de Janeiro
2018,50,8,Rio de Janeiro
2018,51,9,Rio de Janeiro
2018,52,2,Rio de Janeiro
2018,1,36,São Paulo
2018,2,42,São Paulo
2018,3,36,São Paulo
2018,4,27,São Paulo
2018,5,40,São Paulo
2018,6,37,São Paulo
2018,7,53,São Paulo
2018,8,65,São Paulo
2018,9,58,São Paulo
2018,10,67,São Paulo
2018,11,85,São Paulo
2018,12,100,São Paulo
2018,13,136,São Paulo
2018,14,232,São Paulo
2018,15,297,São Paulo
2018,16,319,São Paulo
2018,17,346,São Paulo
2018,18,387,São Paulo
2018,19,402,São Paulo
2018,20,428,São Paulo
2018,21,504,São Paulo
2018,22,501,São Paulo
2018,23,464,São Paulo
2018,24,497,São Paulo
2018,25,499,São Paulo
2018,26,442,São Paulo
2018,27,404,São Paulo
2018,28,302,São Paulo
2018,29,259,São Paulo
2018,30,195,São Paulo
2018,31,189,São Paulo
2018,32,162,São Paulo
2018,33,174,São Paulo
2018,34,139,São Paulo
2018,35,119,São Paulo
2018,36,103,São Paulo
2018,37,126,São Paulo
2018,38,121,São Paulo
2018,39,125,São Paulo
2018,40,117,São Paulo
2018,41,115,São Paulo
2018,42,121,São Paulo
2018,43,98,São Paulo
2018,44,117,São Paulo
2018,45,96,São Paulo
2018,46,94,São Paulo
2018,47,94,São Paulo
2018,48,80,São Paulo
2018,49,102,São Paulo
2018,50,88,São Paulo
2018,51,52,São Paulo
2018,52,54,São Paulo
2018,1,19,Paraná
2018,2,15,Paraná
2018,3,24,Paraná
2018,4,22,Paraná
2018,5,17,Paraná
2018,6,31,Paraná
2018,7,20,Paraná
2018,8,32,Paraná
2018,9,37,Paraná
2018,10,40,Paraná
2018,11,40,Paraná
2018,12,55,Paraná
2018,13,60,Paraná
2018,14,77,Paraná
2018,15,111,Paraná
2018,16,129,Paraná
2018,17,128,Paraná
2018,18,118,Paraná
2018,19,142,Paraná
2018,20,146,Paraná
2018,21,164,Paraná
2018,22,165,Paraná
2018,23,142,Paraná
2018,24,205,Paraná
2018,25,241,Paraná
2018,26,211,Paraná
2018,27,232,Paraná
2018,28,168,Paraná
2018,29,157,Paraná
2018,30,108,Paraná
2018,31,107,Paraná
2018,32,89,Paraná
2018,33,118,Paraná
2018,34,118,Paraná
2018,35,89,Paraná
2018,36,88,Paraná
2018,37,93,Paraná
2018,38,66,Paraná
2018,39,62,Paraná
2018,40,68,Paraná
2018,41,69,Paraná
2018,42,85,Paraná
2018,43,78,Paraná
2018,44,79,Paraná
2018,45,63,Paraná
2018,46,61,Paraná
2018,47,61,Paraná
2018,48,59,Paraná
2018,49,42,Paraná
2018,50,49,Paraná
2018,51,30,Paraná
2018,52,29,Paraná
2018,1,6,Santa Catarina
2018,2,7,Santa Catarina
2018,3,6,Santa Catarina
2018,4,2,Santa Catarina
2018,5,6,Santa Catarina
2018,6,4,Santa Catarina
2018,7,5,Santa Catarina
2018,8,5,Santa Catarina
2018,9,5,Santa Catarina
2018,10,6,Santa Catarina
2018,11,10,Santa Catarina
2018,12,13,Santa Catarina
2018,13,8,Santa Catarina
2018,14,22,Santa Catarina
2018,15,32,Santa Catarina
2018,16,39,Santa Catarina
2018,17,49,Santa Catarina
2018,18,58,Santa Catarina
2018,19,55,Santa Catarina
2018,20,77,Santa Catarina
2018,21,64,Santa Catarina
2018,22,48,Santa Catarina
2018,23,52,Santa Catarina
2018,24,73,Santa Catarina
2018,25,66,Santa Catarina
2018,26,79,Santa Catarina
2018,27,78,Santa Catarina
2018,28,70,Santa Catarina
2018,29,68,Santa Catarina
2018,30,47,Santa Catarina
2018,31,41,Santa Catarina
2018,32,37,Santa Catarina
2018,33,35,Santa Catarina
2018,34,35,Santa Catarina
2018,35,53,Santa Catarina
2018,36,24,Santa Catarina
2018,37,29,Santa Catarina
2018,38,18,Santa Catarina
2018,39,14,Santa Catarina
2018,40,8,Santa Catarina
2018,41,10,Santa Catarina
2018,42,20,Santa Catarina
2018,43,19,Santa Catarina
2018,44,18,Santa Catarina
2018,45,20,Santa Catarina
2018,46,14,Santa Catarina
2018,47,12,Santa Catarina
2018,48,13,Santa Catarina
2018,49,12,Santa Catarina
2018,50,6,Santa Catarina
2018,51,7,Santa Catarina
2018,52,7,Santa Catarina
2018,1,24,Rio Grande do Sul
2018,2,19,Rio Grande do Sul
2018,3,19,Rio Grande do Sul
2018,4,6,Rio Grande do Sul
2018,5,10,Rio Grande do Sul
2018,6,8,Rio Grande do Sul
2018,7,4,Rio Grande do Sul
2018,8,8,Rio Grande do Sul
2018,9,13,Rio Grande do Sul
2018,10,23,Rio Grande do Sul
2018,11,20,Rio Grande do Sul
2018,12,27,Rio Grande do Sul
2018,13,23,Rio Grande do Sul
2018,14,19,Rio Grande do Sul
2018,15,30,Rio Grande do Sul
2018,16,35,Rio Grande do Sul
2018,17,42,Rio Grande do Sul
2018,18,40,Rio Grande do Sul
2018,19,62,Rio Grande do Sul
2018,20,68,Rio Grande do Sul
2018,21,77,Rio Grande do Sul
2018,22,97,Rio Grande do Sul
2018,23,83,Rio Grande do Sul
2018,24,85,Rio Grande do Sul
2018,25,131,Rio Grande do Sul
2018,26,164,Rio Grande do Sul
2018,27,156,Rio Grande do Sul
2018,28,166,Rio Grande do Sul
2018,29,167,Rio Grande do Sul
2018,30,132,Rio Grande do Sul
2018,31,124,Rio Grande do Sul
2018,32,108,Rio Grande do Sul
2018,33,105,Rio Grande do Sul
2018,34,92,Rio Grande do Sul
2018,35,66,Rio Grande do Sul
2018,36,76,Rio Grande do Sul
2018,37,60,Rio Grande do Sul
2018,38,49,Rio Grande do Sul
2018,39,39,Rio Grande do Sul
2018,40,41,Rio Grande do Sul
2018,41,32,Rio Grande do Sul
2018,42,33,Rio Grande do Sul
2018,43,42,Rio Grande do Sul
2018,44,23,Rio Grande do Sul
2018,45,18,Rio Grande do Sul
2018,46,15,Rio Grande do Sul
2018,47,18,Rio Grande do Sul
2018,48,18,Rio Grande do Sul
2018,49,19,Rio Grande do Sul
2018,50,22,Rio Grande do Sul
2018,51,13,Rio Grande do Sul
2018,52,11,Rio Grande do Sul
2018,1,5,Mato Grosso do Sul
2018,2,4,Mato Grosso do Sul
2018,3,4,Mato Grosso do Sul
2018,4,4,Mato Grosso do Sul
2018,5,6,Mato Grosso do Sul
2018,6,2,Mato Grosso do Sul
2018,7,8,Mato Grosso do Sul
2018,8,7,Mato Grosso do Sul
2018,9,10,Mato Grosso do Sul
2018,10,14,Mato Grosso do Sul
2018,11,13,Mato Grosso do Sul
2018,12,14,Mato Grosso do Sul
2018,13,18,Mato Grosso do Sul
2018,14,35,Mato Grosso do Sul
2018,15,48,Mato Grosso do Sul
2018,16,65,Mato Grosso do Sul
2018,17,57,Mato Grosso do Sul
2018,18,66,Mato Grosso do Sul
2018,19,51,Mato Grosso do Sul
2018,20,41,Mato Grosso do Sul
2018,21,48,Mato Grosso do Sul
2018,22,39,Mato Grosso do Sul
2018,23,27,Mato Grosso do Sul
2018,24,20,Mato Grosso do Sul
2018,25,29,Mato Grosso do Sul
2018,26,39,Mato Grosso do Sul
2018,27,25,Mato Grosso do Sul
2018,28,23,Mato Grosso do Sul
2018,29,21,Mato Grosso do Sul
2018,30,14,Mato Grosso do Sul
2018,31,5,Mato Grosso do Sul
2018,32,10,Mato Grosso do Sul
2018,33,17,Mato Grosso do Sul
2018,34,14,Mato Grosso do Sul
2018,35,17,Mato Grosso do Sul
2018,36,22,Mato Grosso do Sul
2018,37,19,Mato Grosso do Sul
2018,38,14,Mato Grosso do Sul
2018,39,5,Mato Grosso do Sul
2018,40,8,Mato Grosso do Sul
2018,41,11,Mato Grosso do Sul
2018,42,5,Mato Grosso do Sul
2018,43,11,Mato Grosso do Sul
2018,44,3,Mato Grosso do Sul
2018,45,8,Mato Grosso do Sul
2018,46,12,Mato Grosso do Sul
2018,47,8,Mato Grosso do Sul
2018,48,20,Mato Grosso do Sul
2018,49,11,Mato Grosso do Sul
2018,50,12,Mato Grosso do Sul
2018,51,9,Mato Grosso do Sul
2018,52,7,Mato Grosso do Sul
2018,1,2,Mato Grosso
2018,2,0,Mato Grosso
2018,3,1,Mato Grosso
2018,4,0,Mato Grosso
2018,5,1,Mato Grosso
2018,6,0,Mato Grosso
2018,7,2,Mato Grosso
2018,8,3,Mato Grosso
2018,9,8,Mato Grosso
2018,10,3,Mato Grosso
2018,11,2,Mato Grosso
2018,12,1,Mato Grosso
2018,13,5,Mato Grosso
2018,14,17,Mato Grosso
2018,15,27,Mato Grosso
2018,16,37,Mato Grosso
2018,17,27,Mato Grosso
2018,18,16,Mato Grosso
2018,19,19,Mato Grosso
2018,20,18,Mato Grosso
2018,21,4,Mato Grosso
2018,22,5,Mato Grosso
2018,23,4,Mato Grosso
2018,24,2,Mato Grosso
2018,25,1,Mato Grosso
2018,26,3,Mato Grosso
2018,27,2,Mato Grosso
2018,28,3,Mato Grosso
2018,29,1,Mato Grosso
2018,30,3,Mato Grosso
2018,31,2,Mato Grosso
2018,32,2,Mato Grosso
2018,33,0,Mato Grosso
2018,34,2,Mato Grosso
2018,35,1,Mato Grosso
2018,36,2,Mato Grosso
2018,37,1,Mato Grosso
2018,38,0,Mato Grosso
2018,39,0,Mato Grosso
2018,40,1,Mato Grosso
2018,41,2,Mato Grosso
2018,42,1,Mato Grosso
2018,43,2,Mato Grosso
2018,44,0,Mato Grosso
2018,45,1,Mato Grosso
2018,46,1,Mato Grosso
2018,47,0,Mato Grosso
2018,48,1,Mato Grosso
2018,49,0,Mato Grosso
2018,50,0,Mato Grosso
2018,51,0,Mato Grosso
2018,52,0,Mato Grosso
2018,1,4,Goiás
2018,2,8,Goiás
2018,3,6,Goiás
2018,4,8,Goiás
2018,5,6,Goiás
2018,6,3,Goiás
2018,7,12,Goiás
2018,8,16,Goiás
2018,9,21,Goiás
2018,10,44,Goiás
2018,11,71,Goiás
2018,12,85,Goiás
2018,13,110,Goiás
2018,14,165,Goiás
2018,15,161,Goiás
2018,16,136,Goiás
2018,17,88,Goiás
2018,18,61,Goiás
2018,19,39,Goiás
2018,20,29,Goiás
2018,21,24,Goiás
2018,22,19,Goiás
2018,23,12,Goiás
2018,24,8,Goiás
2018,25,15,Goiás
2018,26,15,Goiás
2018,27,6,Goiás
2018,28,8,Goiás
2018,29,4,Goiás
2018,30,4,Goiás
2018,31,2,Goiás
2018,32,9,Goiás
2018,33,3,Goiás
2018,34,4,Goiás
2018,35,8,Goiás
2018,36,9,Goiás
2018,37,9,Goiás
2018,38,9,Goiás
2018,39,6,Goiás
2018,40,4,Goiás
2018,41,5,Goiás
2018,42,5,Goiás
2018,43,6,Goiás
2018,44,4,Goiás
2018,45,6,Goiás
2018,46,3,Goiás
2018,47,11,Goiás
2018,48,8,Goiás
2018,49,4,Goiás
2018,50,4,Goiás
2018,51,4,Goiás
2018,52,1,Goiás
2018,1,14,Distrito Federal
2018,2,10,Distrito Federal
2018,3,7,Distrito Federal
2018,4,8,Distrito Federal
2018,5,4,Distrito Federal
2018,6,8,Distrito Federal
2018,7,14,Distrito Federal
2018,8,15,Distrito Federal
2018,9,16,Distrito Federal
2018,10,34,Distrito Federal
2018,11,36,Distrito Federal
2018,12,47,Distrito Federal
2018,13,53,Distrito Federal
2018,14,86,Distrito Federal
2018,15,77,Distrito Federal
2018,16,104,Distrito Federal
2018,17,80,Distrito Federal
2018,18,76,Distrito Federal
2018,19,48,Distrito Federal
2018,20,38,Distrito Federal
2018,21,33,Distrito Federal
2018,22,33,Distrito Federal
2018,23,28,Distrito Federal
2018,24,14,Distrito Federal
2018,25,20,Distrito Federal
2018,26,19,Distrito Federal
2018,27,20,Distrito Federal
2018,28,16,Distrito Federal
2018,29,17,Distrito Federal
2018,30,13,Distrito Federal
2018,31,17,Distrito Federal
2018,32,9,Distrito Federal
2018,33,7,Distrito Federal
2018,34,8,Distrito Federal
2018,35,9,Distrito Federal
2018,36,7,Distrito Federal
2018,37,17,Distrito Federal
2018,38,14,Distrito Federal
2018,39,20,Distrito Federal
2018,40,17,Distrito Federal
2018,41,24,Distrito Federal
2018,42,12,Distrito Federal
2018,43,17,Distrito Federal
2018,44,11,Distrito Federal
2018,45,18,Distrito Federal
2018,46,17,Distrito Federal
2018,47,13,Distrito Federal
2018,48,10,Distrito Federal
2018,49,21,Distrito Federal
2018,50,16,Distrito Federal
2018,51,15,Distrito Federal
2018,52,3,Distrito Federal
2019,1,1,Rondônia
2019,2,0,Rondônia
2019,3,2,Rondônia
2019,4,1,Rondônia
2019,5,2,Rondônia
2019,6,2,Rondônia
2019,7,0,Rondônia
2019,8,0,Rondônia
2019,9,3,Rondônia
2019,10,3,Rondônia
2019,11,4,Rondônia
2019,12,9,Rondônia
2019,13,8,Rondônia
2019,14,8,Rondônia
2019,15,11,Rondônia
2019,16,8,Rondônia
2019,17,6,Rondônia
2019,18,8,Rondônia
2019,19,7,Rondônia
2019,20,8,Rondônia
2019,21,7,Rondônia
2019,22,1,Rondônia
2019,23,1,Rondônia
2019,24,2,Rondônia
2019,25,2,Rondônia
2019,26,2,Rondônia
2019,27,1,Rondônia
2019,28,3,Rondônia
2019,29,0,Rondônia
2019,30,3,Rondônia
2019,31,2,Rondônia
2019,32,3,Rondônia
2019,33,1,Rondônia
2019,34,2,Rondônia
2019,35,0,Rondônia
2019,36,1,Rondônia
2019,37,1,Rondônia
2019,38,0,Rondônia
2019,39,1,Rondônia
2019,40,2,Rondônia
2019,41,0,Rondônia
2019,42,1,Rondônia
2019,43,1,Rondônia
2019,44,1,Rondônia
2019,45,0,Rondônia
2019,46,2,Rondônia
2019,47,2,Rondônia
2019,48,0,Rondônia
2019,49,0,Rondônia
2019,50,0,Rondônia
2019,51,0,Rondônia
2019,52,0,Rondônia
2019,1,7,Acre
2019,2,4,Acre
2019,3,1,Acre
2019,4,3,Acre
2019,5,3,Acre
2019,6,8,Acre
2019,7,3,Acre
2019,8,6,Acre
2019,9,6,Acre
2019,10,13,Acre
2019,11,13,Acre
2019,12,9,Acre
2019,13,17,Acre
2019,14,16,Acre
2019,15,14,Acre
2019,16,11,Acre
2019,17,12,Acre
2019,18,12,Acre
2019,19,6,Acre
2019,20,5,Acre
2019,21,5,Acre
2019,22,6,Acre
2019,23,1,Acre
2019,24,5,Acre
2019,25,8,Acre
2019,26,7,Acre
2019,27,7,Acre
2019,28,4,Acre
2019,29,2,Acre
2019,30,6,Acre
2019,31,10,Acre
2019,32,4,Acre
2019,33,6,Acre
2019,34,6,Acre
2019,35,4,Acre
2019,36,4,Acre
2019,37,7,Acre
2019,38,7,Acre
2019,39,4,Acre
2019,40,5,Acre
2019,41,4,Acre
2019,42,5,Acre
2019,43,3,Acre
2019,44,4,Acre
2019,45,3,Acre
2019,46,3,Acre
2019,47,2,Acre
2019,48,5,Acre
2019,49,3,Acre
2019,50,5,Acre
2019,51,1,Acre
2019,52,4,Acre
2019,1,3,Amazonas
2019,2,4,Amazonas
2019,3,5,Amazonas
2019,4,11,Amazonas
2019,5,23,Amazonas
2019,6,23,Amazonas
2019,7,86,Amazonas
2019,8,155,Amazonas
2019,9,189,Amazonas
2019,10,178,Amazonas
2019,11,171,Amazonas
2019,12,126,Amazonas
2019,13,95,Amazonas
2019,14,88,Amazonas
2019,15,70,Amazonas
2019,16,74,Amazonas
2019,17,59,Amazonas
2019,18,37,Amazonas
2019,19,37,Amazonas
2019,20,38,Amazonas
2019,21,30,Amazonas
2019,22,36,Amazonas
2019,23,35,Amazonas
2019,24,20,Amazonas
2019,25,15,Amazonas
2019,26,24,Amazonas
2019,27,18,Amazonas
2019,28,14,Amazonas
2019,29,16,Amazonas
2019,30,17,Amazonas
2019,31,20,Amazonas
2019,32,18,Amazonas
2019,33,12,Amazonas
2019,34,8,Amazonas
2019,35,11,Amazonas
2019,36,7,Amazonas
2019,37,9,Amazonas
2019,38,8,Amazonas
2019,39,9,Amazonas
2019,40,9,Amazonas
2019,41,7,Amazonas
2019,42,11,Amazonas
2019,43,5,Amazonas
2019,44,3,Amazonas
2019,45,4,Amazonas
2019,46,6,Amazonas
2019,47,5,Amazonas
2019,48,6,Amazonas
2019,49,13,Amazonas
2019,50,13,Amazonas
2019,51,10,Amazonas
2019,52,6,Amazonas
2019,1,0,Roraima
2019,2,0,Roraima
2019,3,0,Roraima
2019,4,0,Roraima
2019,5,0,Roraima
2019,6,0,Roraima
2019,7,0,Roraima
2019,8,0,Roraima
2019,9,0,Roraima
2019,10,1,Roraima
2019,11,4,Roraima
2019,12,4,Roraima
2019,13,1,Roraima
2019,14,2,Roraima
2019,15,0,Roraima
2019,16,0,Roraima
2019,17,0,Roraima
2019,18,2,Roraima
2019,19,0,Roraima
2019,20,1,Roraima
2019,21,1,Roraima
2019,22,1,Roraima
2019,23,1,Roraima
2019,24,2,Roraima
2019,25,0,Roraima
2019,26,0,Roraima
2019,27,2,Roraima
2019,28,1,Roraima
2019,29,0,Roraima
2019,30,0,Roraima
2019,31,0,Roraima
2019,32,1,Roraima
2019,33,1,Roraima
2019,34,0,Roraima
2019,35,0,Roraima
2019,36,0,Roraima
2019,37,0,Roraima
2019,38,0,Roraima
2019,39,0,Roraima
2019,40,0,Roraima
2019,41,0,Roraima
2019,42,0,Roraima
2019,43,0,Roraima
2019,44,0,Roraima
2019,45,0,Roraima
2019,46,1,Roraima
2019,47,0,Roraima
2019,48,0,Roraima
2019,49,0,Roraima
2019,50,0,Roraima
2019,51,0,Roraima
2019,52,0,Roraima
2019,1,5,Pará
2019,2,8,Pará
2019,3,4,Pará
2019,4,6,Pará
2019,5,7,Pará
2019,6,14,Pará
2019,7,11,Pará
2019,8,17,Pará
2019,9,12,Pará
2019,10,25,Pará
2019,11,27,Pará
2019,12,35,Pará
2019,13,44,Pará
2019,14,48,Pará
2019,15,46,Pará
2019,16,50,Pará
2019,17,46,Pará
2019,18,41,Pará
2019,19,45,Pará
2019,20,45,Pará
2019,21,34,Pará
2019,22,38,Pará
2019,23,27,Pará
2019,24,34,Pará
2019,25,13,Pará
2019,26,27,Pará
2019,27,27,Pará
2019,28,8,Pará
2019,29,10,Pará
2019,30,15,Pará
2019,31,4,Pará
2019,32,6,Pará
2019,33,7,Pará
2019,34,8,Pará
2019,35,6,Pará
2019,36,13,Pará
2019,37,8,Pará
2019,38,14,Pará
2019,39,10,Pará
2019,40,4,Pará
2019,41,7,Pará
2019,42,9,Pará
2019,43,10,Pará
2019,44,12,Pará
2019,45,4,Pará
2019,46,6,Pará
2019,47,5,Pará
2019,48,8,Pará
2019,49,12,Pará
2019,50,9,Pará
2019,51,6,Pará
2019,52,3,Pará
2019,1,1,Amapá
2019,2,0,Amapá
2019,3,0,Amapá
2019,4,0,Amapá
2019,5,0,Amapá
2019,6,0,Amapá
2019,7,1,Amapá
2019,8,1,Amapá
2019,9,1,Amapá
2019,10,0,Amapá
2019,11,1,Amapá
2019,12,2,Amapá
2019,13,2,Amapá
2019,14,5,Amapá
2019,15,3,Amapá
2019,16,4,Amapá
2019,17,1,Amapá
2019,18,1,Amapá
2019,19,0,Amapá
2019,20,2,Amapá
2019,21,6,Amapá
2019,22,8,Amapá
2019,23,5,Amapá
2019,24,2,Amapá
2019,25,1,Amapá
2019,26,0,Amapá
2019,27,0,Amapá
2019,28,0,Amapá
2019,29,0,Amapá
2019,30,0,Amapá
2019,31,0,Amapá
2019,32,0,Amapá
2019,33,2,Amapá
2019,34,0,Amapá
2019,35,0,Amapá
2019,36,0,Amapá
2019,37,0,Amapá
2019,38,1,Amapá
2019,39,2,Amapá
2019,40,0,Amapá
2019,41,0,Amapá
2019,42,0,Amapá
2019,43,0,Amapá
2019,44,0,Amapá
2019,45,0,Amapá
2019,46,0,Amapá
2019,47,1,Amapá
2019,48,0,Amapá
2019,49,1,Amapá
2019,50,0,Amapá
2019,51,0,Amapá
2019,52,0,Amapá
2019,1,1,Tocantins
2019,2,1,Tocantins
2019,3,2,Tocantins
2019,4,1,Tocantins
2019,5,2,Tocantins
2019,6,4,Tocantins
2019,7,3,Tocantins
2019,8,4,Tocantins
2019,9,3,Tocantins
2019,10,8,Tocantins
